review_id,enrollment_id,rating,review_text,review_date
2314,5039,5,"Sangat puas, worth it banget!",2025-10-24
2315,5041,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-09-06
2316,5042,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-29
2317,5044,4,"Instrukturnya kompeten, penjelasan step by step.",2024-12-31
2318,5047,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-20
2319,5048,5,"Instrukturnya kompeten, penjelasan step by step.",2026-10-12
2320,5051,5,"Kursus bagus, cocok untuk pemula.",2026-02-13
2321,5052,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-19
2322,5053,5,"Sangat puas, worth it banget!",2025-05-09
2323,5055,5,"Sangat puas, worth it banget!",2025-11-10
2324,5057,5,"Instrukturnya kompeten, penjelasan step by step.",2026-01-01
2325,5058,5,"Sangat puas, worth it banget!",2026-01-10
2326,5061,4,"Kursus bagus, cocok untuk pemula.",2024-12-20
2327,5062,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-25
2328,5063,5,"Sangat puas, worth it banget!",2026-09-10
2329,5064,3,"Standar saja, sesuai ekspektasi.",2026-01-13
2330,5065,5,"Kursus bagus, cocok untuk pemula.",2024-04-02
2331,5070,4,"Kursus bagus, cocok untuk pemula.",2026-10-09
2332,5071,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-05-16
2333,5072,5,"Instrukturnya kompeten, penjelasan step by step.",2025-11-10
2334,5074,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-01
2335,5075,2,Kontennya sudah agak outdated.,2026-09-04
2336,5076,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-11-06
2337,5077,4,"Kursus bagus, cocok untuk pemula.",2025-10-21
2338,5080,4,"Kursus bagus, cocok untuk pemula.",2026-08-01
2339,5084,3,Lumayan membantu untuk basic knowledge.,2026-01-07
2340,5085,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-04
2341,5088,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-16
2342,5090,4,"Instrukturnya kompeten, penjelasan step by step.",2025-09-26
2343,5092,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-02
2344,5094,4,"Instrukturnya kompeten, penjelasan step by step.",2026-06-11
2345,5095,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-13
2346,5097,2,Modul terlalu panjang dan membosankan.,2025-11-11
2347,5101,4,"Instrukturnya kompeten, penjelasan step by step.",2025-12-22
2348,5107,2,"Kurang studi kasus, terlalu teori.",2025-05-04
2349,5108,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-29
2350,5109,1,Audio dan video kurang jelas di beberapa modul.,2026-09-28
2351,5110,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-05
2352,5112,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-24
2353,5114,4,"Kursus bagus, cocok untuk pemula.",2024-05-04
2354,5116,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-08
2355,5119,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-26
2356,5121,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-10-04
2357,5125,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-05
2358,5130,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-11-10
2359,5131,1,"Materinya terlalu cepat, sulit diikuti.",2025-12-29
2360,5139,5,"Instrukturnya kompeten, penjelasan step by step.",2025-01-07
2361,5140,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-26
2362,5142,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-28
2363,5147,4,"Instrukturnya kompeten, penjelasan step by step.",2026-02-11
2364,5148,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-11
2365,5149,5,"Instrukturnya kompeten, penjelasan step by step.",2025-07-28
2366,5156,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-01
2367,5162,5,"Kursus bagus, cocok untuk pemula.",2026-08-15
2368,5163,5,"Instrukturnya kompeten, penjelasan step by step.",2024-06-18
2369,5164,5,"Kursus bagus, cocok untuk pemula.",2026-09-24
2370,5165,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-07
2371,5173,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-09-27
2372,5175,5,"Instrukturnya kompeten, penjelasan step by step.",2025-11-22
2373,5176,5,"Sangat puas, worth it banget!",2026-03-20
2374,5179,5,"Sangat puas, worth it banget!",2026-08-23
2375,5181,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-24
2376,5182,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-13
2377,5184,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-20
2378,5185,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-09
2379,5188,4,"Instrukturnya kompeten, penjelasan step by step.",2025-10-19
2380,5196,5,"Sangat puas, worth it banget!",2025-04-07
2381,5198,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-20
2382,5199,3,Lumayan membantu untuk basic knowledge.,2026-08-29
2383,5202,1,Kontennya sudah agak outdated.,2026-04-05
2384,5204,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-15
2385,5205,4,"Sangat puas, worth it banget!",2026-06-08
2386,5207,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-03
2387,5208,2,Audio dan video kurang jelas di beberapa modul.,2025-02-22
2388,5209,5,"Sangat puas, worth it banget!",2025-11-15
2389,5212,5,"Sangat puas, worth it banget!",2026-05-20
2390,5216,4,"Instrukturnya kompeten, penjelasan step by step.",2026-01-26
2391,5217,4,"Instrukturnya kompeten, penjelasan step by step.",2025-08-30
2392,5218,5,"Kursus bagus, cocok untuk pemula.",2024-10-13
2393,5219,5,"Instrukturnya kompeten, penjelasan step by step.",2025-02-05
2394,5220,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-14
2395,5221,4,"Sangat puas, worth it banget!",2026-09-25
2396,5224,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-28
2397,5225,5,"Sangat puas, worth it banget!",2024-10-25
2398,5226,5,"Kursus bagus, cocok untuk pemula.",2026-04-09
2399,5228,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-13
2400,5230,4,"Instrukturnya kompeten, penjelasan step by step.",2025-12-27
2401,5231,4,"Sangat puas, worth it banget!",2024-12-18
2402,5234,4,"Kursus bagus, cocok untuk pemula.",2026-09-20
2403,5237,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-03
2404,5238,2,Kontennya sudah agak outdated.,2026-05-23
2405,5239,5,"Sangat puas, worth it banget!",2026-05-16
2406,5243,4,"Kursus bagus, cocok untuk pemula.",2026-09-22
2407,5246,1,"Materinya terlalu cepat, sulit diikuti.",2026-10-26
2408,5251,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-07
2409,5253,3,"Standar saja, sesuai ekspektasi.",2024-10-17
2410,5256,4,"Kursus bagus, cocok untuk pemula.",2025-03-18
2411,5258,5,"Kursus bagus, cocok untuk pemula.",2026-08-18
2412,5263,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-14
2413,5268,4,"Sangat puas, worth it banget!",2026-05-19
2414,5272,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-29
2415,5273,1,"Kurang studi kasus, terlalu teori.",2026-07-28
2416,5278,5,"Kursus bagus, cocok untuk pemula.",2025-08-05
2417,5283,2,Modul terlalu panjang dan membosankan.,2026-09-14
2418,5285,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-01-23
2419,5286,4,Konten up to date dan relevan dengan kebutuhan kerja.,2024-06-06
2420,5288,5,"Sangat puas, worth it banget!",2026-03-14
2421,5291,4,"Kursus bagus, cocok untuk pemula.",2025-11-28
2422,5293,4,"Sangat puas, worth it banget!",2025-12-29
2423,5295,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-30
2424,5297,2,"Materinya terlalu cepat, sulit diikuti.",2026-08-31
2425,5298,5,"Sangat puas, worth it banget!",2026-07-16
2426,5301,5,"Sangat puas, worth it banget!",2026-08-06
2427,5303,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-25
2428,5306,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-23
2429,5307,5,"Instrukturnya kompeten, penjelasan step by step.",2023-11-10
2430,5308,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-07-19
2431,5312,5,"Kursus bagus, cocok untuk pemula.",2026-04-19
2432,5315,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-09
2433,5316,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-04
2434,5317,4,"Kursus bagus, cocok untuk pemula.",2026-07-18
2435,5321,5,"Kursus bagus, cocok untuk pemula.",2026-06-18
2436,5322,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-09-23
2437,5324,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-03
2438,5325,4,"Sangat puas, worth it banget!",2026-08-16
2439,5327,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-20
2440,5329,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-09-14
2441,5331,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-05
2442,5333,3,"Cukup baik, tapi bisa lebih baik lagi.",2024-06-04
2443,5334,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-27
2444,5337,4,"Kursus bagus, cocok untuk pemula.",2026-08-04
2445,5338,5,"Sangat puas, worth it banget!",2026-07-08
2446,5342,3,Lumayan membantu untuk basic knowledge.,2026-07-03
2447,5343,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-02
2448,5346,4,"Instrukturnya kompeten, penjelasan step by step.",2025-09-06
2449,5348,2,"Kurang studi kasus, terlalu teori.",2026-05-14
2450,5349,2,"Kurang studi kasus, terlalu teori.",2026-05-04
2451,5351,5,"Kursus bagus, cocok untuk pemula.",2026-06-28
2452,5354,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-04-01
2453,5356,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-17
2454,5358,4,"Instrukturnya kompeten, penjelasan step by step.",2025-06-14
2455,5359,4,"Sangat puas, worth it banget!",2025-10-04
2456,5361,1,"Materinya terlalu cepat, sulit diikuti.",2026-03-01
2457,5362,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-03-10
2458,5363,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-16
2459,5364,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-05
2460,5368,5,"Kursus bagus, cocok untuk pemula.",2026-10-10
2461,5369,5,"Instrukturnya kompeten, penjelasan step by step.",2024-11-03
2462,5370,5,"Instrukturnya kompeten, penjelasan step by step.",2024-12-19
2463,5372,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-19
2464,5374,4,"Kursus bagus, cocok untuk pemula.",2025-08-28
2465,5375,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-01
2466,5376,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-25
2467,5378,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-11
2468,5386,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-09-07
2469,5389,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-09
2470,5390,4,"Sangat puas, worth it banget!",2026-07-09
2471,5393,5,"Kursus bagus, cocok untuk pemula.",2025-11-03
2472,5396,5,"Kursus bagus, cocok untuk pemula.",2026-09-11
2473,5401,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-21
2474,5402,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-02-24
2475,5405,4,"Kursus bagus, cocok untuk pemula.",2026-09-15
2476,5406,5,"Sangat puas, worth it banget!",2026-05-07
2477,5407,2,"Materinya terlalu cepat, sulit diikuti.",2026-05-08
2478,5408,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-11
2479,5411,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-22
2480,5412,5,"Kursus bagus, cocok untuk pemula.",2026-02-01
2481,5414,5,"Sangat puas, worth it banget!",2026-05-13
2482,5417,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-09
2483,5418,4,"Sangat puas, worth it banget!",2026-08-09
2484,5419,3,Lumayan membantu untuk basic knowledge.,2025-01-24
2485,5421,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-06-13
2486,5423,5,"Kursus bagus, cocok untuk pemula.",2026-05-23
2487,5425,5,"Sangat puas, worth it banget!",2026-08-07
2488,5426,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-30
2489,5429,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-13
2490,5430,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-03-09
2491,5431,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-22
2492,5435,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-04
2493,5437,5,"Sangat puas, worth it banget!",2025-10-13
2494,5438,4,"Sangat puas, worth it banget!",2026-02-05
2495,5439,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-21
2496,5440,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-11-23
2497,5441,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-10-28
2498,5445,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-08
2499,5446,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-12-13
2500,5448,3,Lumayan membantu untuk basic knowledge.,2026-05-06
2501,5450,2,"Kurang studi kasus, terlalu teori.",2025-07-29
2502,5451,5,"Kursus bagus, cocok untuk pemula.",2024-06-25
2503,5453,5,"Instrukturnya kompeten, penjelasan step by step.",2025-08-12
2504,5455,3,"Standar saja, sesuai ekspektasi.",2025-09-01
2505,5456,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-03
2506,5458,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-09
2507,5459,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-10-09
2508,5461,3,Lumayan membantu untuk basic knowledge.,2026-05-20
2509,5466,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-10-01
2510,5467,4,"Instrukturnya kompeten, penjelasan step by step.",2025-09-14
2511,5468,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-08
2512,5470,1,"Materinya terlalu cepat, sulit diikuti.",2026-07-22
2513,5471,4,"Instrukturnya kompeten, penjelasan step by step.",2026-10-01
2514,5473,5,"Instrukturnya kompeten, penjelasan step by step.",2025-02-05
2515,5474,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-05
2516,5475,1,"Kurang studi kasus, terlalu teori.",2026-01-27
2517,5478,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-30
2518,5479,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-26
2519,5481,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-12-20
2520,5485,4,"Sangat puas, worth it banget!",2026-09-16
2521,5486,5,"Sangat puas, worth it banget!",2026-07-15
2522,5487,4,"Kursus bagus, cocok untuk pemula.",2025-11-02
2523,5488,3,Lumayan membantu untuk basic knowledge.,2025-04-29
2524,5492,3,"Standar saja, sesuai ekspektasi.",2025-12-13
2525,5494,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-09
2526,5495,5,"Kursus bagus, cocok untuk pemula.",2026-06-07
2527,5496,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-05-29
2528,5499,1,Audio dan video kurang jelas di beberapa modul.,2026-06-04
2529,5501,4,"Kursus bagus, cocok untuk pemula.",2026-07-21
2530,5502,3,"Standar saja, sesuai ekspektasi.",2025-07-06
2531,5503,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-23
2532,5507,4,"Sangat puas, worth it banget!",2025-12-27
2533,5510,5,"Sangat puas, worth it banget!",2025-11-08
2534,5511,5,"Kursus bagus, cocok untuk pemula.",2026-03-25
2535,5512,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-01
2536,5513,5,"Instrukturnya kompeten, penjelasan step by step.",2025-06-06
2537,5514,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-15
2538,5521,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-03-28
2539,5522,5,"Instrukturnya kompeten, penjelasan step by step.",2025-02-03
2540,5523,5,"Sangat puas, worth it banget!",2025-12-16
2541,5531,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-22
2542,5532,5,"Instrukturnya kompeten, penjelasan step by step.",2026-04-05
2543,5534,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-04
2544,5538,3,Lumayan membantu untuk basic knowledge.,2025-11-15
2545,5540,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-11-05
2546,5541,5,"Sangat puas, worth it banget!",2026-08-28
2547,5545,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-03-10
2548,5547,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-03-23
2549,5549,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-02-29
2550,5550,3,Lumayan membantu untuk basic knowledge.,2026-01-09
2551,5551,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-06
2552,5555,5,"Sangat puas, worth it banget!",2026-09-13
2553,5556,4,"Sangat puas, worth it banget!",2026-07-17
2554,5557,5,"Kursus bagus, cocok untuk pemula.",2025-12-06
2555,5562,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-10
2556,5565,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-23
2557,5566,5,"Instrukturnya kompeten, penjelasan step by step.",2026-02-11
2558,5567,1,"Kurang studi kasus, terlalu teori.",2025-11-15
2559,5574,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-22
2560,5575,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-14
2561,5576,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-25
2562,5577,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-24
2563,5578,5,"Instrukturnya kompeten, penjelasan step by step.",2025-07-22
2564,5580,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-06-30
2565,5581,4,"Instrukturnya kompeten, penjelasan step by step.",2026-04-29
2566,5584,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-26
2567,5586,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-14
2568,5587,4,"Instrukturnya kompeten, penjelasan step by step.",2025-08-23
2569,5589,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-02-22
2570,5592,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-04
2571,5593,3,"Standar saja, sesuai ekspektasi.",2025-05-05
2572,5594,4,"Sangat puas, worth it banget!",2025-09-17
2573,5596,4,"Instrukturnya kompeten, penjelasan step by step.",2025-06-12
2574,5598,3,Lumayan membantu untuk basic knowledge.,2026-08-14
2575,5599,4,"Sangat puas, worth it banget!",2026-10-07
2576,5604,5,"Sangat puas, worth it banget!",2026-07-15
2577,5605,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-05-22
2578,5607,1,Audio dan video kurang jelas di beberapa modul.,2026-08-04
2579,5608,4,"Instrukturnya kompeten, penjelasan step by step.",2024-11-23
2580,5610,3,"Standar saja, sesuai ekspektasi.",2026-04-14
2581,5617,5,"Kursus bagus, cocok untuk pemula.",2026-05-05
2582,5618,3,Lumayan membantu untuk basic knowledge.,2026-03-27
2583,5622,3,"Standar saja, sesuai ekspektasi.",2026-09-19
2584,5625,3,"Standar saja, sesuai ekspektasi.",2025-05-30
2585,5627,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-08-14
2586,5629,3,"Standar saja, sesuai ekspektasi.",2026-06-05
2587,5631,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-12
2588,5633,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-08-22
2589,5634,4,"Kursus bagus, cocok untuk pemula.",2026-10-12
2590,5636,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-13
2591,5637,5,"Instrukturnya kompeten, penjelasan step by step.",2025-07-26
2592,5638,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-21
2593,5640,4,"Sangat puas, worth it banget!",2026-08-23
2594,5641,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-20
2595,5642,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-25
2596,5645,5,"Instrukturnya kompeten, penjelasan step by step.",2026-01-06
2597,5646,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-09
